Latitude,Longitude,Time,Speed,ID
59.349573461,18.058307833,2019-11-08 17:57:19.096374,0.123,000000005e0fc628
59.349552179,18.058335807,2019-11-08 17:57:20.105093,0.315,000000005e0fc628
59.349554945,18.058341256,2019-11-08 17:57:21.113257,0.414,000000005e0fc628
59.349554945,18.058341256,2019-11-08 17:57:22.122374,0.414,000000005e0fc628
59.3495559,18.058352153,2019-11-08 17:57:23.131369,0.682,000000005e0fc628
59.34956106,18.058340891,2019-11-08 17:57:24.139567,0.529,000000005e0fc628
59.34956106,18.058340891,2019-11-08 17:57:25.147599,0.529,000000005e0fc628
59.349550097,18.058346339,2019-11-08 17:57:26.154910,0.884,000000005e0fc628
59.349545521,18.058346339,2019-11-08 17:57:27.162840,0.586,000000005e0fc628
59.349545521,18.058346339,2019-11-08 17:57:28.170235,0.586,000000005e0fc628
59.349543127,18.058363051,2019-11-08 17:57:29.177775,0.612,000000005e0fc628
59.349543127,18.058363051,2019-11-08 17:57:30.188956,0.8,000000005e0fc628
59.349528815,18.058374313,2019-11-08 17:57:31.197272,1.212,000000005e0fc628
59.349526421,18.058391025,2019-11-08 17:57:32.204926,1.096,000000005e0fc628
59.349519451,18.058407736,2019-11-08 17:57:33.212528,1.023,000000005e0fc628
59.349509715,18.058418999,2019-11-08 17:57:34.220107,0.976,000000005e0fc628
59.349499979,18.058430262,2019-11-08 17:57:35.227722,0.568,000000005e0fc628
59.349499979,18.058430262,2019-11-08 17:57:36.235091,0.568,000000005e0fc628
59.349493009,18.058446973,2019-11-08 17:57:37.242676,0.43,000000005e0fc628
59.349483273,18.058458236,2019-11-08 17:57:38.250248,0.123,000000005e0fc628
59.349483273,18.058458236,2019-11-08 17:57:39.257975,0.123,000000005e0fc628
59.34947593,18.058452787,2019-11-08 17:57:40.265952,0.0,000000005e0fc628
59.349478113,18.058469498,2019-11-08 17:57:41.273259,0.215,000000005e0fc628
59.349478113,18.058469498,2019-11-08 17:57:42.277893,0.215,000000005e0fc628
59.349468377,18.058480761,2019-11-08 17:57:43.282433,0.153,000000005e0fc628
59.349458641,18.058492024,2019-11-08 17:57:44.290508,0.215,000000005e0fc628
59.349458641,18.058492024,2019-11-08 17:57:45.298046,0.215,000000005e0fc628
59.349463217,18.058492024,2019-11-08 17:57:46.305709,0.215,000000005e0fc628
59.349453481,18.058503286,2019-11-08 17:57:47.313355,0.304,000000005e0fc628
59.349453481,18.058503286,2019-11-08 17:57:48.321392,0.304,000000005e0fc628
59.349453481,18.058503286,2019-11-08 17:57:49.329399,0.414,000000005e0fc628
59.349460451,18.058486575,2019-11-08 17:57:50.336750,0.529,000000005e0fc628
59.349460451,18.058486575,2019-11-08 17:57:51.344142,0.529,000000005e0fc628
59.349460451,18.058486575,2019-11-08 17:57:52.351879,0.612,000000005e0fc628
59.349457686,18.058481126,2019-11-08 17:57:53.359456,0.17,000000005e0fc628
59.349457686,18.058481126,2019-11-08 17:57:54.366629,0.17,000000005e0fc628
59.349465028,18.058486575,2019-11-08 17:57:55.374293,0.279,000000005e0fc628
59.349457686,18.058481126,2019-11-08 17:57:56.378485,0.109,000000005e0fc628
59.349457686,18.058481126,2019-11-08 17:57:57.385621,0.109,000000005e0fc628
59.349457686,18.058481126,2019-11-08 17:57:58.393065,0.0,000000005e0fc628
59.349462262,18.058481126,2019-11-08 17:57:59.400594,0.306,000000005e0fc628
59.349462262,18.058481126,2019-11-08 17:58:00.408068,0.306,000000005e0fc628
59.349462262,18.058481126,2019-11-08 17:58:01.415838,0.515,000000005e0fc628
59.349457314,18.058458966,2019-11-08 17:58:02.423354,0.279,000000005e0fc628
59.349457314,18.058458966,2019-11-08 17:58:03.430874,0.279,000000005e0fc628
59.349457314,18.058458966,2019-11-08 17:58:04.438428,0.064,000000005e0fc628
59.34945492,18.058475678,2019-11-08 17:58:05.445493,0.0,000000005e0fc628
59.34945492,18.058475678,2019-11-08 17:58:06.453063,0.0,000000005e0fc628
59.34945492,18.058475678,2019-11-08 17:58:07.460650,0.17,000000005e0fc628
59.349447578,18.058470229,2019-11-08 17:58:08.468307,0.215,000000005e0fc628
59.349447578,18.058470229,2019-11-08 17:58:09.475458,0.215,000000005e0fc628
59.349447578,18.058470229,2019-11-08 17:58:10.482854,0.17,000000005e0fc628
59.349440236,18.05846478,2019-11-08 17:58:11.490364,0.215,000000005e0fc628
59.349440236,18.05846478,2019-11-08 17:58:12.498036,0.215,000000005e0fc628
59.349437842,18.058481492,2019-11-08 17:58:13.505600,0.371,000000005e0fc628
59.3494305,18.058476043,2019-11-08 17:58:14.512919,0.43,000000005e0fc628
59.3494305,18.058476043,2019-11-08 17:58:15.520469,0.43,000000005e0fc628
59.3494305,18.058476043,2019-11-08 17:58:16.529060,0.306,000000005e0fc628
59.349416188,18.058487305,2019-11-08 17:58:17.536208,0.43,000000005e0fc628
59.349416188,18.058487305,2019-11-08 17:58:18.540211,0.43,000000005e0fc628
59.349416188,18.058487305,2019-11-08 17:58:19.548832,0.672,000000005e0fc628
59.3494114,18.058520728,2019-11-08 17:58:20.556006,0.76,000000005e0fc628
59.3494114,18.058520728,2019-11-08 17:58:21.563262,0.76,000000005e0fc628
59.349409006,18.058537439,2019-11-08 17:58:22.571202,0.76,000000005e0fc628
59.349402036,18.058554151,2019-11-08 17:58:23.578802,0.647,000000005e0fc628
59.349402036,18.058554151,2019-11-08 17:58:24.586249,0.647,000000005e0fc628
59.349392672,18.058587573,2019-11-08 17:58:25.593777,0.785,000000005e0fc628
59.349392672,18.058587573,2019-11-08 17:58:26.601249,0.392,000000005e0fc628
59.349392672,18.058587573,2019-11-08 17:58:27.608723,0.392,000000005e0fc628
59.349382936,18.058598836,2019-11-08 17:58:28.615928,0.215,000000005e0fc628
59.349382936,18.058598836,2019-11-08 17:58:29.623194,0.215,000000005e0fc628
59.349382936,18.058598836,2019-11-08 17:58:30.630892,0.215,000000005e0fc628
59.349382936,18.058598836,2019-11-08 17:58:31.638490,0.304,000000005e0fc628
59.349371018,18.058593387,2019-11-08 17:58:32.645589,0.279,000000005e0fc628
59.349371018,18.058593387,2019-11-08 17:58:33.649626,0.279,000000005e0fc628
59.349375594,18.058593387,2019-11-08 17:58:34.656851,0.388,000000005e0fc628
59.349375594,18.058593387,2019-11-08 17:58:35.664020,0.172,000000005e0fc628
59.349375594,18.058593387,2019-11-08 17:58:36.671627,0.172,000000005e0fc628
59.349368624,18.058610099,2019-11-08 17:58:37.679108,0.247,000000005e0fc628
59.349368624,18.058610099,2019-11-08 17:58:38.686379,0.392,000000005e0fc628
59.349368624,18.058610099,2019-11-08 17:58:39.693602,0.392,000000005e0fc628
59.349358888,18.058621361,2019-11-08 17:58:40.701221,0.261,000000005e0fc628
59.349358888,18.058621361,2019-11-08 17:58:41.708719,0.0,000000005e0fc628
59.349358888,18.058621361,2019-11-08 17:58:42.716086,0.0,000000005e0fc628
59.349349152,18.058632624,2019-11-08 17:58:43.723417,0.123,000000005e0fc628
59.349349152,18.058632624,2019-11-08 17:58:44.730837,0.172,000000005e0fc628
59.349349152,18.058632624,2019-11-08 17:58:45.738328,0.172,000000005e0fc628
59.349346758,18.058649335,2019-11-08 17:58:46.745495,0.529,000000005e0fc628
59.349339788,18.058666046,2019-11-08 17:58:47.752259,0.682,000000005e0fc628
59.349339788,18.058666046,2019-11-08 17:58:48.760292,0.682,000000005e0fc628
59.349330052,18.058677309,2019-11-08 17:58:49.768542,0.637,000000005e0fc628
59.349323082,18.05869402,2019-11-08 17:58:50.776342,0.637,000000005e0fc628
59.349323082,18.05869402,2019-11-08 17:58:51.783629,0.637,000000005e0fc628
59.349323082,18.05869402,2019-11-08 17:58:52.791157,0.414,000000005e0fc628
59.349316111,18.058710731,2019-11-08 17:58:53.798638,0.392,000000005e0fc628
59.349316111,18.058710731,2019-11-08 17:58:54.806234,0.392,000000005e0fc628
59.349313718,18.058727443,2019-11-08 17:58:55.813559,0.395,000000005e0fc628
59.349309141,18.058727443,2019-11-08 17:58:56.820917,0.414,000000005e0fc628
59.349309141,18.058727443,2019-11-08 17:58:57.828244,0.414,000000005e0fc628
59.349294829,18.058738705,2019-11-08 17:58:58.835395,0.515,000000005e0fc628
59.349294829,18.058738705,2019-11-08 17:58:59.842731,0.392,000000005e0fc628
59.349294829,18.058738705,2019-11-08 17:59:00.850515,0.392,000000005e0fc628
59.349290253,18.058738705,2019-11-08 17:59:01.857930,0.271,000000005e0fc628
59.349290253,18.058738705,2019-11-08 17:59:02.865067,0.172,000000005e0fc628
59.349290253,18.058738705,2019-11-08 17:59:03.872579,0.172,000000005e0fc628
59.349285676,18.058738705,2019-11-08 17:59:04.880050,0.306,000000005e0fc628
59.349283283,18.058755416,2019-11-08 17:59:05.887128,0.371,000000005e0fc628
59.349283283,18.058755416,2019-11-08 17:59:06.894555,0.371,000000005e0fc628
59.349283283,18.058755416,2019-11-08 17:59:07.902021,0.123,000000005e0fc628
59.349283283,18.058755416,2019-11-08 17:59:08.909542,0.172,000000005e0fc628
59.349283283,18.058755416,2019-11-08 17:59:09.916709,0.172,000000005e0fc628
59.349278706,18.058755416,2019-11-08 17:59:10.924207,0.123,000000005e0fc628
59.349278706,18.058755416,2019-11-08 17:59:11.931633,0.371,000000005e0fc628
59.349278706,18.058755416,2019-11-08 17:59:12.939272,0.371,000000005e0fc628
59.349276312,18.058772128,2019-11-08 17:59:13.946434,0.271,000000005e0fc628
59.349271736,18.058772128,2019-11-08 17:59:14.953646,0.109,000000005e0fc628
59.349271736,18.058772128,2019-11-08 17:59:15.961026,0.109,000000005e0fc628
59.349271736,18.058772128,2019-11-08 17:59:16.968465,0.17,000000005e0fc628
59.349276312,18.058772128,2019-11-08 17:59:17.975555,0.304,000000005e0fc628
59.349276312,18.058772128,2019-11-08 17:59:18.979649,0.304,000000005e0fc628
59.349288442,18.058744154,2019-11-08 17:59:19.986980,0.819,000000005e0fc628
59.349295784,18.058749603,2019-11-08 17:59:20.993914,0.672,000000005e0fc628
59.349295784,18.058749603,2019-11-08 17:59:22.001891,0.672,000000005e0fc628
59.349298178,18.058732891,2019-11-08 17:59:23.009308,0.514,000000005e0fc628
59.349307914,18.058721629,2019-11-08 17:59:24.016431,0.215,000000005e0fc628
59.349307914,18.058721629,2019-11-08 17:59:25.023755,0.215,000000005e0fc628
59.349307914,18.058721629,2019-11-08 17:59:26.031166,0.414,000000005e0fc628
59.349310308,18.058704918,2019-11-08 17:59:27.038515,0.306,000000005e0fc628
59.349310308,18.058704918,2019-11-08 17:59:28.045696,0.306,000000005e0fc628
59.349320044,18.058693655,2019-11-08 17:59:29.052963,0.247,000000005e0fc628
59.349315468,18.058693655,2019-11-08 17:59:30.060335,0.172,000000005e0fc628
59.349308126,18.058688206,2019-11-08 17:59:31.067944,0.17,000000005e0fc628
59.349308126,18.058688206,2019-11-08 17:59:32.075077,0.17,000000005e0fc628
59.349303549,18.058688206,2019-11-08 17:59:33.082387,0.109,000000005e0fc628
59.349305943,18.058671495,2019-11-08 17:59:34.089770,0.206,000000005e0fc628
59.349305943,18.058671495,2019-11-08 17:59:35.096897,0.279,000000005e0fc628
59.349305943,18.058671495,2019-11-08 17:59:36.104144,0.306,000000005e0fc628
59.349294025,18.058666046,2019-11-08 17:59:37.111579,0.558,000000005e0fc628
59.349294025,18.058666046,2019-11-08 17:59:38.119096,0.51,000000005e0fc628
59.349296419,18.058649335,2019-11-08 17:59:39.126269,0.294,000000005e0fc628
59.349289077,18.058643886,2019-11-08 17:59:40.133139,0.306,000000005e0fc628
59.349289077,18.058643886,2019-11-08 17:59:41.137113,0.279,000000005e0fc628
59.349289077,18.058643886,2019-11-08 17:59:42.144368,0.271,000000005e0fc628
59.349291471,18.058627175,2019-11-08 17:59:43.152192,0.344,000000005e0fc628
59.349279552,18.058621726,2019-11-08 17:59:44.159737,0.306,000000005e0fc628
59.349279552,18.058621726,2019-11-08 17:59:45.166967,0.411,000000005e0fc628
59.34927221,18.058616278,2019-11-08 17:59:46.174349,0.466,000000005e0fc628
59.349274604,18.058599566,2019-11-08 17:59:47.182096,0.573,000000005e0fc628
59.349262686,18.058594118,2019-11-08 17:59:48.189821,0.738,000000005e0fc628
59.349255344,18.058588669,2019-11-08 17:59:49.197657,0.279,000000005e0fc628
59.34925295,18.05860538,2019-11-08 17:59:50.205057,0.17,000000005e0fc628
59.34925295,18.05860538,2019-11-08 17:59:51.212511,0.279,000000005e0fc628
59.349245608,18.058599931,2019-11-08 17:59:52.220178,0.215,000000005e0fc628
59.349245608,18.058599931,2019-11-08 17:59:53.227578,0.215,000000005e0fc628
59.349245608,18.058599931,2019-11-08 17:59:54.234837,0.153,000000005e0fc628
59.349245608,18.058599931,2019-11-08 17:59:55.242523,0.247,000000005e0fc628
59.349243214,18.058616643,2019-11-08 17:59:56.250364,0.465,000000005e0fc628
59.349243214,18.058616643,2019-11-08 17:59:57.257921,0.465,000000005e0fc628
59.349236244,18.058633354,2019-11-08 17:59:58.265253,0.395,000000005e0fc628
59.34923385,18.058650065,2019-11-08 17:59:59.272702,0.414,000000005e0fc628
59.34923385,18.058650065,2019-11-08 18:00:00.280177,0.414,000000005e0fc628
59.349226508,18.058644616,2019-11-08 18:00:01.288012,0.371,000000005e0fc628
59.349231456,18.058666776,2019-11-08 18:00:02.295277,0.446,000000005e0fc628
59.349231456,18.058666776,2019-11-08 18:00:03.299010,0.446,000000005e0fc628
59.349231456,18.058666776,2019-11-08 18:00:04.306372,0.37,000000005e0fc628
59.349217144,18.058678039,2019-11-08 18:00:05.313812,0.306,000000005e0fc628
59.349217144,18.058678039,2019-11-08 18:00:06.321474,0.306,000000005e0fc628
59.349217144,18.058678039,2019-11-08 18:00:07.329410,0.215,000000005e0fc628
